82.0000 1.0000 274.1205 2.7412 38.8211 0.3882
83.0000 1.0000 129.0923 1.2909 64.3111 0.6431
84.0000 1.0000 186.4169 1.8642 99.9914 0.9999
85.0000 1.0000 221.8012 2.2180 91.0401 0.9104
86.0000 1.0000 207.4088 2.0741 54.9644 0.5496
87.0000 1.0000 201.6996 2.0170 44.0677 0.4407
88.0000 1.0000 232.6334 2.3263 57.1207 0.5712
89.0000 1.0000 278.5338 2.7853 69.2237 0.6922
91.0000 1.0000 261.7697 2.6177 54.4914 0.5449
92.0000 1.0000 214.1760 2.1418 50.8832 0.5088
93.0000 1.0000 243.0501 2.4305 69.8352 0.6984
94.0000 1.0000 239.4407 2.3944 47.3669 0.4737
95.0000 1.0000 132.3750 1.3238 30.1026 0.3010
97.0000 1.0000 209.7923 2.0979 34.2092 0.3421
98.0000 1.0000 223.1305 2.2313 24.7606 0.2476
99.0000 1.0000 223.8100 2.2381 12.4033 0.1240
100.0000 1.0000 223.8651 2.2387 4.9478 0.0495
101.0000 1.0000 223.7354 2.2374 4.8713 0.0487
102.0000 1.0000 207.3474 2.0735 3.5618 0.0356
103.0000 1.0000 78.4471 0.7845 3.2720 0.0327
104.0000 1.0000 75.0253 0.7503 3.1077 0.0311
105.0000 1.0000 77.7526 0.7775 5.6426 0.0564
106.0000 1.0000 -27.8719 0.2787 7.7861 0.0779
107.0000 1.0000 -39.3070 0.3931 13.9504 0.1395
108.0000 1.0000 -16.4610 0.1646 9.7866 0.0979
15.0000 2.0000 67.2925 0.6729 3.1442 0.0314
16.0000 2.0000 -9.2195 0.0922 14.5077 0.1451
17.0000 2.0000 9.4596 0.0946 24.1609 0.2416
18.0000 2.0000 -45.1168 0.4512 24.8525 0.2485
19.0000 2.0000 -43.1147 0.4311 15.3894 0.1539
20.0000 2.0000 21.1776 0.2118 4.4738 0.0447
21.0000 2.0000 27.1540 0.2715 2.0113 0.0201
22.0000 2.0000 63.7740 0.6377 2.3452 0.0235
23.0000 2.0000 39.6014 0.3960 7.7080 0.0771
24.0000 2.0000 29.1347 0.2913 9.5942 0.0959
25.0000 2.0000 30.2655 0.3027 9.4690 0.0947
26.0000 2.0000 38.4229 0.3842 6.2322 0.0623
27.0000 2.0000 117.1696 1.1717 28.1842 0.2818
28.0000 2.0000 204.9395 2.0494 31.8704 0.3187
29.0000 2.0000 194.6329 1.9463 12.0069 0.1201
30.0000 2.0000 189.2915 1.8929 11.4743 0.1147
31.0000 2.0000 185.8825 1.8588 47.1219 0.4712
32.0000 2.0000 182.0844 1.8208 80.2144 0.8021
33.0000 2.0000 200.9960 2.0100 110.0227 1.1002
34.0000 2.0000 239.3073 2.3931 71.2601 0.7126
35.0000 2.0000 192.4435 1.9244 43.3074 0.4331
36.0000 2.0000 151.4728 1.5147 23.7002 0.2370
37.0000 2.0000 171.7326 1.7173 5.6407 0.0564
38.0000 2.0000 174.3869 1.7439 5.0520 0.0505
41.0000 2.0000 170.1065 1.7011 22.3417 0.2234
42.0000 2.0000 181.1428 1.8114 16.8692 0.1687
43.0000 2.0000 274.9564 2.7496 8.1645 0.0816
44.0000 2.0000 274.9302 2.7493 8.9694 0.0897
45.0000 2.0000 278.8145 2.7881 9.6644 0.0966
46.0000 2.0000 279.6906 2.7969 11.7683 0.1177
47.0000 2.0000 243.8896 2.4389 10.8170 0.1082
48.0000 2.0000 215.3342 2.1533 11.5350 0.1153
52.0000 2.0000 148.8407 1.4884 53.5026 0.5350
53.0000 2.0000 139.4334 1.3943 24.2475 0.2425
54.0000 2.0000 113.1348 1.1313 21.8807 0.2188
59.0000 2.0000 161.6061 1.6161 7.4659 0.0747
63.0000 2.0000 92.6633 0.9266 5.8029 0.0580
64.0000 2.0000 92.0902 0.9209 7.4032 0.0740
68.0000 2.0000 101.4290 1.0143 26.0279 0.2603
72.0000 2.0000 176.7889 1.7679 68.9093 0.6891
73.0000 2.0000 123.2291 1.2323 46.6298 0.4663
74.0000 2.0000 149.5325 1.4953 14.5284 0.1453
75.0000 2.0000 174.7083 1.7471 45.4695 0.4547
76.0000 2.0000 185.1327 1.8513 20.1708 0.2017
77.0000 2.0000 203.3710 2.0337 51.1646 0.5116
83.0000 2.0000 99.3902 0.9939 27.1874 0.2719
84.0000 2.0000 102.5725 1.0257 30.6656 0.3067
85.0000 2.0000 152.9252 1.5293 73.5135 0.7351
86.0000 2.0000 177.4449 1.7744 76.2806 0.7628
87.0000 2.0000 210.2939 2.1029 73.4488 0.7345
88.0000 2.0000 276.7310 2.7673 73.2500 0.7325
89.0000 2.0000 292.7758 2.9278 50.4825 0.5048
90.0000 2.0000 262.4095 2.6241 59.9409 0.5994
91.0000 2.0000 206.3181 2.0632 35.6754 0.3568
92.0000 2.0000 214.5666 2.1457 47.6605 0.4766
93.0000 2.0000 196.0154 1.9602 51.2585 0.5126
94.0000 2.0000 192.5783 1.9258 50.2032 0.5020
95.0000 2.0000 195.2567 1.9526 34.0318 0.3403
96.0000 2.0000 201.2533 2.0125 23.0279 0.2303
97.0000 2.0000 214.9914 2.1499 27.0765 0.2708
98.0000 2.0000 221.6257 2.2163 20.9930 0.2099
99.0000 2.0000 226.9090 2.2691 13.4529 0.1345
100.0000 2.0000 228.1534 2.2815 11.5834 0.1158
101.0000 2.0000 227.8923 2.2789 12.1806 0.1218
102.0000 2.0000 226.5452 2.2655 7.9046 0.0790
103.0000 2.0000 223.3971 2.2340 6.5750 0.0657
104.0000 2.0000 230.8502 2.3085 5.6335 0.0563
105.0000 2.0000 75.6506 0.7565 9.6872 0.0969
106.0000 2.0000 213.3485 2.1335 5.8689 0.0587
107.0000 2.0000 130.0406 1.3004 6.0421 0.0604
108.0000 2.0000 82.5736 0.8257 12.2834 0.1228
109.0000 2.0000 40.2339 0.4023 11.4290 0.1143
13.0000 3.0000 103.7594 1.0376 9.1123 0.0911
14.0000 3.0000 59.4166 0.5942 5.4736 0.0547
15.0000 3.0000 114.0217 1.1402 8.2345 0.0823
16.0000 3.0000 -0.9936 0.0099 4.0035 0.0400
17.0000 3.0000 12.1327 0.1213 18.7882 0.1879
18.0000 3.0000 -31.6283 0.3163 26.0873 0.2609
19.0000 3.0000 1.5581 0.0156 8.8502 0.0885
20.0000 3.0000 -12.9694 0.1297 13.5676 0.1357
21.0000 3.0000 13.5913 0.1359 1.8370 0.0184
22.0000 3.0000 15.8104 0.1581 0.9908 0.0099
23.0000 3.0000 18.8248 0.1882 3.8636 0.0386
24.0000 3.0000 128.3217 1.2832 1.3656 0.0137
27.0000 3.0000 87.6142 0.8761 2.9543 0.0295
28.0000 3.0000 152.3129 1.5231 5.3455 0.0535
29.0000 3.0000 84.1918 0.8419 16.9885 0.1699
30.0000 3.0000 187.8284 1.8783 85.6347 0.8563
31.0000 3.0000 67.7927 0.6779 67.3648 0.6736
32.0000 3.0000 170.9615 1.7096 90.1796 0.9018
33.0000 3.0000 226.7704 2.2677 89.3460 0.8935
34.0000 3.0000 207.9778 2.0798 92.5600 0.9256
35.0000 3.0000 199.0924 1.9909 78.2410 0.7824
36.0000 3.0000 162.7086 1.6271 39.1213 0.3912
37.0000 3.0000 163.8261 1.6383 47.7909 0.4779
40.0000 3.0000 104.3935 1.0439 17.3983 0.1740
41.0000 3.0000 176.7104 1.7671 10.4143 0.1041
42.0000 3.0000 206.1872 2.0619 12.2518 0.1225
43.0000 3.0000 283.9862 2.8399 14.3696 0.1437
44.0000 3.0000 282.9893 2.8299 14.3049 0.1430
45.0000 3.0000 284.0493 2.8405 15.8630 0.1586
46.0000 3.0000 286.9926 2.8699 8.9959 0.0900
47.0000 3.0000 204.3428 2.0434 3.3343 0.0333
48.0000 3.0000 121.9958 1.2200 5.4201 0.0542
49.0000 3.0000 258.7355 2.5874 7.9598 0.0796
54.0000 3.0000 115.3572 1.1536 25.5081 0.2551
59.0000 3.0000 91.7536 0.9175 10.5924 0.1059
60.0000 3.0000 45.2137 0.4521 31.9257 0.3193
61.0000 3.0000 99.1038 0.9910 30.8937 0.3089
62.0000 3.0000 96.8070 0.9681 16.3044 0.1630
63.0000 3.0000 98.6170 0.9862 11.1945 0.1119
64.0000 3.0000 95.3345 0.9533 12.6766 0.1268
68.0000 3.0000 106.3206 1.0632 33.4201 0.3342
70.0000 3.0000 122.7462 1.2275 55.0285 0.5503
71.0000 3.0000 166.1245 1.6612 19.3465 0.1935
72.0000 3.0000 121.1928 1.2119 19.7056 0.1971
79.0000 3.0000 182.7967 1.8280 13.0519 0.1305
83.0000 3.0000 101.5233 1.0152 30.5050 0.3051
84.0000 3.0000 95.6321 0.9563 40.2418 0.4024
85.0000 3.0000 95.7577 0.9576 49.5953 0.4960
86.0000 3.0000 126.2500 1.2625 70.5021 0.7050
87.0000 3.0000 189.6112 1.8961 88.9562 0.8896
88.0000 3.0000 249.7957 2.4980 63.1383 0.6314
89.0000 3.0000 259.8083 2.5981 50.7391 0.5074
92.0000 3.0000 221.0432 2.2104 39.5461 0.3955
93.0000 3.0000 220.3701 2.2037 44.5011 0.4450
95.0000 3.0000 197.2633 1.9726 8.3105 0.0831
96.0000 3.0000 207.0070 2.0701 19.2003 0.1920
97.0000 3.0000 222.5630 2.2256 19.1503 0.1915
98.0000 3.0000 226.9705 2.2697 14.2097 0.1421
99.0000 3.0000 227.5321 2.2753 16.6581 0.1666
100.0000 3.0000 225.6634 2.2566 19.8193 0.1982
101.0000 3.0000 223.8548 2.2385 15.7750 0.1578
102.0000 3.0000 242.9341 2.4293 21.8197 0.2182
103.0000 3.0000 239.8300 2.3983 18.1359 0.1814
104.0000 3.0000 178.8207 1.7882 22.2659 0.2227
105.0000 3.0000 215.5626 2.1556 3.7946 0.0379
106.0000 3.0000 141.5615 1.4156 7.8073 0.0781
107.0000 3.0000 193.5231 1.9352 2.8060 0.0281
108.0000 3.0000 129.4153 1.2942 4.2880 0.0429
109.0000 3.0000 46.9202 0.4692 8.7973 0.0880
110.0000 3.0000 104.1959 1.0420 7.2540 0.0725
111.0000 3.0000 82.2972 0.8230 4.3839 0.0438
12.0000 4.0000 43.8515 0.4385 16.6345 0.1663
13.0000 4.0000 105.4017 1.0540 25.0402 0.2504
14.0000 4.0000 217.8007 2.1780 10.3058 0.1031
15.0000 4.0000 169.2373 1.6924 12.7151 0.1272
16.0000 4.0000 169.7538 1.6975 22.3764 0.2238
17.0000 4.0000 52.2093 0.5221 19.7378 0.1974
18.0000 4.0000 57.6409 0.5764 17.9401 0.1794
19.0000 4.0000 9.6343 0.0963 18.9174 0.1892
20.0000 4.0000 80.7200 0.8072 13.3686 0.1337
21.0000 4.0000 104.7886 1.0479 7.7593 0.0776
22.0000 4.0000 221.9925 2.2199 10.4175 0.1042
23.0000 4.0000 134.9996 1.3500 11.9471 0.1195
24.0000 4.0000 130.7367 1.3074 19.3432 0.1934
25.0000 4.0000 118.7023 1.1870 27.5313 0.2753
26.0000 4.0000 67.4935 0.6749 23.5010 0.2350
27.0000 4.0000 102.7808 1.0278 4.0830 0.0408
28.0000 4.0000 285.7925 2.8579 50.9012 0.5090
29.0000 4.0000 212.1637 2.1216 31.4582 0.3146
30.0000 4.0000 170.9121 1.7091 10.6650 0.1067
31.0000 4.0000 221.0844 2.2108 39.5229 0.3952
32.0000 4.0000 199.4112 1.9941 57.6933 0.5769
33.0000 4.0000 221.3463 2.2135 39.5706 0.3957
34.0000 4.0000 179.4420 1.7944 51.4745 0.5147
35.0000 4.0000 196.0657 1.9607 25.7963 0.2580
36.0000 4.0000 165.2112 1.6521 36.4019 0.3640
37.0000 4.0000 150.7171 1.5072 46.4292 0.4643
38.0000 4.0000 109.9656 1.0997 51.1601 0.5116
39.0000 4.0000 148.2425 1.4824 23.2038 0.2320
40.0000 4.0000 183.8352 1.8384 19.4963 0.1950
41.0000 4.0000 238.5413 2.3854 18.3720 0.1837
42.0000 4.0000 175.2769 1.7528 22.6715 0.2267
43.0000 4.0000 176.2049 1.7620 9.3020 0.0930
44.0000 4.0000 226.6996 2.2670 12.9132 0.1291
45.0000 4.0000 285.9846 2.8598 12.3715 0.1237
46.0000 4.0000 289.0337 2.8903 7.0086 0.0701
47.0000 4.0000 287.6331 2.8763 5.9201 0.0592
50.0000 4.0000 265.5723 2.6557 5.0720 0.0507
51.0000 4.0000 264.1801 2.6418 4.7091 0.0471
52.0000 4.0000 236.6000 2.3660 20.2778 0.2028
53.0000 4.0000 130.6700 1.3067 37.8405 0.3784
54.0000 4.0000 135.4096 1.3541 27.7705 0.2777
59.0000 4.0000 77.8982 0.7790 51.1177 0.5112
60.0000 4.0000 82.8082 0.8281 27.0564 0.2706
61.0000 4.0000 89.5853 0.8959 25.7387 0.2574
62.0000 4.0000 94.3189 0.9432 18.4338 0.1843
63.0000 4.0000 60.3354 0.6034 23.8154 0.2382
65.0000 4.0000 90.6054 0.9061 20.6804 0.2068
70.0000 4.0000 94.8138 0.9481 29.8178 0.2982
71.0000 4.0000 94.8722 0.9487 26.9370 0.2694
72.0000 4.0000 99.6446 0.9964 28.4807 0.2848
80.0000 4.0000 260.4155 2.6042 44.3319 0.4433
84.0000 4.0000 185.8180 1.8582 29.9337 0.2993
85.0000 4.0000 145.0064 1.4501 39.2358 0.3924
86.0000 4.0000 138.9876 1.3899 74.4140 0.7441
87.0000 4.0000 183.0187 1.8302 87.4020 0.8740
88.0000 4.0000 214.9999 2.1500 75.5925 0.7559
89.0000 4.0000 241.2874 2.4129 61.8832 0.6188
93.0000 4.0000 230.7853 2.3079 36.4999 0.3650
94.0000 4.0000 218.4321 2.1843 19.6408 0.1964
95.0000 4.0000 209.7014 2.0970 13.9286 0.1393
96.0000 4.0000 210.3751 2.1038 20.6444 0.2064
97.0000 4.0000 213.1571 2.1316 17.5102 0.1751
98.0000 4.0000 214.8316 2.1483 13.4810 0.1348
99.0000 4.0000 216.2661 2.1627 17.0399 0.1704
100.0000 4.0000 216.5900 2.1659 21.1579 0.2116
101.0000 4.0000 214.2263 2.1423 20.3829 0.2038
102.0000 4.0000 162.3240 1.6232 10.0338 0.1003
103.0000 4.0000 182.7045 1.8270 23.4799 0.2348
104.0000 4.0000 228.2975 2.2830 9.0810 0.0908
105.0000 4.0000 237.4964 2.3750 5.3635 0.0536
106.0000 4.0000 187.0810 1.8708 6.4536 0.0645
107.0000 4.0000 269.0670 2.6907 2.5334 0.0253
108.0000 4.0000 268.1270 2.6813 2.4771 0.0248
109.0000 4.0000 185.0164 1.8502 25.2671 0.2527
110.0000 4.0000 102.8256 1.0283 46.5935 0.4659
111.0000 4.0000 103.0733 1.0307 38.1960 0.3820
112.0000 4.0000 -81.0294 0.8103 73.2655 0.7327
11.0000 5.0000 -19.2521 0.1925 43.5732 0.4357
12.0000 5.0000 41.5978 0.4160 17.0096 0.1701
13.0000 5.0000 220.0621 2.2006 10.9392 0.1094
14.0000 5.0000 167.2144 1.6721 10.2256 0.1023
15.0000 5.0000 165.8777 1.6588 20.8685 0.2087
16.0000 5.0000 142.3566 1.4236 29.1799 0.2918
17.0000 5.0000 163.6969 1.6370 20.0449 0.2004
18.0000 5.0000 71.9250 0.7192 12.9558 0.1296
19.0000 5.0000 -28.0557 0.2806 18.7900 0.1879
20.0000 5.0000 12.4743 0.1247 26.0570 0.2606
21.0000 5.0000 24.0510 0.2405 14.0844 0.1408
22.0000 5.0000 136.8658 1.3687 20.8076 0.2081
23.0000 5.0000 139.2324 1.3923 19.9196 0.1992
24.0000 5.0000 145.8746 1.4587 11.2290 0.1123
25.0000 5.0000 132.4430 1.3244 23.1089 0.2311
26.0000 5.0000 133.4479 1.3345 23.5489 0.2355
27.0000 5.0000 240.7598 2.4076 8.3259 0.0833
28.0000 5.0000 271.7032 2.7170 7.8793 0.0788
29.0000 5.0000 236.9458 2.3695 11.8830 0.1188
30.0000 5.0000 125.9388 1.2594 27.2550 0.2725
31.0000 5.0000 119.8311 1.1983 26.3403 0.2634
32.0000 5.0000 113.1742 1.1317 24.6624 0.2466
33.0000 5.0000 157.6151 1.5762 23.0029 0.2300
34.0000 5.0000 148.3714 1.4837 52.2113 0.5221
35.0000 5.0000 169.2506 1.6925 41.7317 0.4173
38.0000 5.0000 150.7059 1.5071 99.9960 1.0000
39.0000 5.0000 127.1942 1.2719 105.4432 1.0544
40.0000 5.0000 156.6922 1.5669 109.8918 1.0989
41.0000 5.0000 248.1195 2.4812 90.6754 0.9068
42.0000 5.0000 192.5768 1.9258 34.7829 0.3478
43.0000 5.0000 158.0151 1.5802 9.8767 0.0988
44.0000 5.0000 252.7845 2.5278 49.1757 0.4918
45.0000 5.0000 280.9861 2.8099 17.8944 0.1789
46.0000 5.0000 252.2035 2.5220 36.5107 0.3651
48.0000 5.0000 236.6798 2.3668 38.8155 0.3882
49.0000 5.0000 253.7472 2.5375 25.3136 0.2531
50.0000 5.0000 222.2143 2.2221 42.2792 0.4228
51.0000 5.0000 180.2958 1.8030 20.7583 0.2076
52.0000 5.0000 141.4695 1.4147 25.7771 0.2578
53.0000 5.0000 107.1355 1.0714 24.2060 0.2421
54.0000 5.0000 111.5505 1.1155 18.1869 0.1819
60.0000 5.0000 88.7938 0.8879 25.0084 0.2501
61.0000 5.0000 93.9904 0.9399 25.8766 0.2588
62.0000 5.0000 90.7262 0.9073 9.8041 0.0980
63.0000 5.0000 89.6108 0.8961 10.1920 0.1019
64.0000 5.0000 89.8176 0.8982 19.5905 0.1959
65.0000 5.0000 93.4880 0.9349 28.7255 0.2873
66.0000 5.0000 99.6467 0.9965 32.8292 0.3283
70.0000 5.0000 99.1823 0.9918 28.0251 0.2803
73.0000 5.0000 105.0761 1.0508 31.9520 0.3195
74.0000 5.0000 107.7332 1.0773 35.5031 0.3550
75.0000 5.0000 117.9459 1.1795 36.5185 0.3652
76.0000 5.0000 140.7909 1.4079 26.6712 0.2667
79.0000 5.0000 262.1902 2.6219 58.9523 0.5895
82.0000 5.0000 250.1917 2.5019 33.4957 0.3350
85.0000 5.0000 98.2029 0.9820 39.9643 0.3996
86.0000 5.0000 119.7500 1.1975 84.2320 0.8423
87.0000 5.0000 167.5061 1.6751 88.3354 0.8834
88.0000 5.0000 203.6411 2.0364 80.5789 0.8058
89.0000 5.0000 255.7631 2.5576 39.7451 0.3975
91.0000 5.0000 238.7292 2.3873 20.4367 0.2044
92.0000 5.0000 237.8786 2.3788 19.7185 0.1972
94.0000 5.0000 230.0621 2.3006 26.6382 0.2664
95.0000 5.0000 227.1678 2.2717 30.9814 0.3098
96.0000 5.0000 217.6059 2.1761 34.7557 0.3476
97.0000 5.0000 210.8654 2.1087 29.2013 0.2920
98.0000 5.0000 166.5627 1.6656 13.7753 0.1378
99.0000 5.0000 207.9371 2.0794 16.7794 0.1678
100.0000 5.0000 217.8658 2.1787 25.0948 0.2509
102.0000 5.0000 216.1712 2.1617 15.2000 0.1520
103.0000 5.0000 220.3897 2.2039 18.3427 0.1834
104.0000 5.0000 232.9287 2.3293 26.5537 0.2655
105.0000 5.0000 234.4181 2.3442 25.8135 0.2581
106.0000 5.0000 240.1052 2.4011 2.9624 0.0296
107.0000 5.0000 94.8739 0.9487 5.5698 0.0557
108.0000 5.0000 99.3605 0.9936 8.3084 0.0831
109.0000 5.0000 42.8486 0.4285 31.3449 0.3134
110.0000 5.0000 -52.1170 0.5212 61.5148 0.6151
111.0000 5.0000 -18.9590 0.1896 41.5882 0.4159
112.0000 5.0000 -18.9592 0.1896 44.7538 0.4475
113.0000 5.0000 -26.7117 0.2671 45.2234 0.4522
114.0000 5.0000 11.7445 0.1174 44.8021 0.4480
9.0000 6.0000 25.8468 0.2585 26.5258 0.2653
10.0000 6.0000 -27.0210 0.2702 38.0216 0.3802
11.0000 6.0000 -39.1768 0.3918 44.7656 0.4477
12.0000 6.0000 114.3235 1.1432 21.0820 0.2108
13.0000 6.0000 240.2274 2.4023 6.4722 0.0647
14.0000 6.0000 218.9828 2.1898 8.6446 0.0864
15.0000 6.0000 67.3336 0.6733 10.3471 0.1035
16.0000 6.0000 170.8362 1.7084 9.5267 0.0953
17.0000 6.0000 213.4000 2.1340 24.5085 0.2451
18.0000 6.0000 140.4617 1.4046 6.9087 0.0691
19.0000 6.0000 90.1495 0.9015 10.8648 0.1086
20.0000 6.0000 88.6802 0.8868 18.0354 0.1804
21.0000 6.0000 72.7697 0.7277 76.6195 0.7662
22.0000 6.0000 69.1261 0.6913 78.6802 0.7868
23.0000 6.0000 162.0976 1.6210 22.4506 0.2245
24.0000 6.0000 134.3842 1.3438 22.8621 0.2286
25.0000 6.0000 151.7066 1.5171 16.4461 0.1645
26.0000 6.0000 158.1436 1.5814 17.5450 0.1755
27.0000 6.0000 187.0908 1.8709 13.8412 0.1384
28.0000 6.0000 265.9326 2.6593 7.4867 0.0749
29.0000 6.0000 268.9205 2.6892 6.4276 0.0643
30.0000 6.0000 271.3857 2.7139 6.5566 0.0656
31.0000 6.0000 272.3040 2.7230 6.9092 0.0691
33.0000 6.0000 226.9258 2.2693 11.0591 0.1106
34.0000 6.0000 96.6936 0.9669 122.0244 1.2202
35.0000 6.0000 172.2284 1.7223 98.0272 0.9803
38.0000 6.0000 298.1952 2.9820 12.1797 0.1218
39.0000 6.0000 294.8295 2.9483 11.9225 0.1192
40.0000 6.0000 293.0574 2.9306 12.4830 0.1248
41.0000 6.0000 293.2142 2.9321 12.6470 0.1265
42.0000 6.0000 293.0887 2.9309 13.2017 0.1320
43.0000 6.0000 291.7866 2.9179 15.5287 0.1553
44.0000 6.0000 284.5546 2.8455 21.8878 0.2189
45.0000 6.0000 275.3656 2.7537 21.0998 0.2110
46.0000 6.0000 272.9457 2.7295 19.0450 0.1904
47.0000 6.0000 278.4962 2.7850 11.1258 0.1113
48.0000 6.0000 280.7358 2.8074 7.3553 0.0736
49.0000 6.0000 262.6102 2.6261 25.5932 0.2559
50.0000 6.0000 278.8889 2.7889 9.3766 0.0938
52.0000 6.0000 142.6122 1.4261 27.7719 0.2777
53.0000 6.0000 89.6505 0.8965 29.2950 0.2930
54.0000 6.0000 96.7944 0.9679 17.8901 0.1789
55.0000 6.0000 98.6248 0.9862 8.5688 0.0857
60.0000 6.0000 93.9028 0.9390 18.4276 0.1843
61.0000 6.0000 97.1797 0.9718 22.1257 0.2213
62.0000 6.0000 128.6498 1.2865 11.6244 0.1162
63.0000 6.0000 95.3503 0.9535 22.0023 0.2200
64.0000 6.0000 98.8406 0.9884 27.9162 0.2792
65.0000 6.0000 98.2058 0.9821 28.5394 0.2854
73.0000 6.0000 104.1652 1.0417 35.0347 0.3503
74.0000 6.0000 108.3215 1.0832 37.5186 0.3752
75.0000 6.0000 119.9316 1.1993 36.5831 0.3658
76.0000 6.0000 136.2369 1.3624 28.6168 0.2862
77.0000 6.0000 133.8774 1.3388 34.5654 0.3457
80.0000 6.0000 124.9698 1.2497 17.6177 0.1762
81.0000 6.0000 121.8148 1.2181 20.9045 0.2090
82.0000 6.0000 161.4165 1.6142 27.9158 0.2792
83.0000 6.0000 113.6079 1.1361 32.7357 0.3274
84.0000 6.0000 97.1820 0.9718 37.8859 0.3789
90.0000 6.0000 266.4120 2.6641 29.9081 0.2991
91.0000 6.0000 223.5310 2.2353 55.1390 0.5514
92.0000 6.0000 193.1505 1.9315 37.4117 0.3741
93.0000 6.0000 238.4682 2.3847 40.3971 0.4040
94.0000 6.0000 251.8514 2.5185 16.3629 0.1636
95.0000 6.0000 253.1449 2.5314 15.6228 0.1562
96.0000 6.0000 239.1705 2.3917 28.9641 0.2896
97.0000 6.0000 216.0045 2.1600 37.1923 0.3719
98.0000 6.0000 206.2825 2.0628 23.6681 0.2367
99.0000 6.0000 215.1395 2.1514 26.9667 0.2697
101.0000 6.0000 148.3903 1.4839 8.0883 0.0809
102.0000 6.0000 227.1364 2.2714 7.4788 0.0748
103.0000 6.0000 148.0496 1.4805 13.3148 0.1331
104.0000 6.0000 102.1281 1.0213 15.5244 0.1552
105.0000 6.0000 190.9788 1.9098 17.1202 0.1712
106.0000 6.0000 182.3011 1.8230 10.6460 0.1065
107.0000 6.0000 136.7207 1.3672 5.0520 0.0505
108.0000 6.0000 157.2300 1.5723 8.2429 0.0824
109.0000 6.0000 119.1022 1.1910 14.1800 0.1418
110.0000 6.0000 73.3140 0.7331 32.6657 0.3267
111.0000 6.0000 112.9929 1.1299 22.6553 0.2266
112.0000 6.0000 -36.4795 0.3648 72.6417 0.7264
113.0000 6.0000 -12.1252 0.1213 65.1562 0.6516
114.0000 6.0000 -61.6692 0.6167 64.4398 0.6444
115.0000 6.0000 -90.0113 0.9001 41.1263 0.4113
8.0000 7.0000 -41.9059 0.4191 6.7901 0.0679
9.0000 7.0000 -31.7827 0.3178 2.0895 0.0209
10.0000 7.0000 -54.4723 0.5447 5.4439 0.0544
11.0000 7.0000 9.3438 0.0934 7.6350 0.0764
12.0000 7.0000 83.2192 0.8322 13.4674 0.1347
13.0000 7.0000 216.3072 2.1631 9.1816 0.0918
